v1
v0.8.2
---------------------SYSTEM INFO---------------------
os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 3 (sniper),Intel Core i5-10600K CPU @ 4.10GHz,AMD Radeon RX 9070 XT (RADV GFX1201),32148228,7.0.1-cachyos,,performance
--------------------FRAME METRICS--------------------
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
100.073,9.99274,21.0651,0,0,64,0,350,0,0,0,12.1231,1.49715,0,4499,493907961
100.021,9.99786,21.0651,0,0,64,0,350,0,0,0,12.1231,1.49715,0,4499,503908025
100.409,9.95932,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,513865326
99.5901,10.0412,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,523907840
100.229,9.97717,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,533886099
99.6356,10.0366,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,543923381
99.7099,10.0291,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,553953427
100.433,9.95684,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,563910918
100.428,9.95739,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,573868094
99.6346,10.0367,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,583906364
100.31,9.96906,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,593875360
99.6042,10.0397,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,603916277
100.419,9.95829,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,613874515
99.7,10.0301,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,623906018
100.352,9.96494,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,633870975
99.6377,10.0364,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,643908207
100.201,9.97991,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,653889014
99.4606,10.0542,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,663943868
100.706,9.92988,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,673873997
99.8596,10.0141,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,683889145
100.142,9.98578,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,693874998
99.6735,10.0328,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,703909171
